re,im
2.4281978798413543e-5,2.875487996078282e-6
9.723266127883512e-6,1.179350990819332e-6
5.05421000636299e-6,2.1852852738197918e-7
3.544849099341692e-6,-1.813174622181113e-7
3.189047108591997e-6,-2.8498430317274066e-7
3.5458876796983906e-6,-1.8202779034320708e-7
5.055892623398927e-6,2.1766152288708873e-7
9.725793128627586e-6,1.1806611576435384e-6
2.4306312650493583e-5,2.863020097113077e-6
7.155165008716053e-5,3.091166794897326e-6
0.00024369581774044474,-1.9204683004159402e-5
0.00024372829104851376,-1.922150226802582e-5
7.154872986130274e-5,3.0894145483079637e-6
2.430837830990273e-5,2.858783818735725e-6
9.72683209521331e-6,1.1779940108131055e-6
5.055816619993318e-6,2.1749970212413608e-7
3.546322803559595e-6,-1.8226218465359177e-7
3.19049199328284e-6,-2.863354115253264e-7
3.546312664929642e-6,-1.8259259787034403e-7
5.055137238380936e-6,2.1774408282167201e-7
9.723934546738283e-6,1.1768731313715423e-6
2.4283239513237312e-5,2.866448115168693e-6
7.152559302801668e-5,3.0764995986442157e-6
0.00024345313705856613,-1.9022995947726683e-5
0.00024385322449288287,-1.931487774470622e-5
7.161067951782433e-5,3.0574869595717275e-6
2.4308384446253056e-5,2.864981970582747e-6
9.724419006545406e-6,1.1798400721687533e-6
5.055557381608003e-6,2.1821140779010838e-7
3.546094850178814e-6,-1.821933613107337e-7
3.189127013825035e-6,-2.851658172154693e-7
3.5451109348973164e-6,-1.81196495778772e-7
5.0557048579668185e-6,2.178087235842497e-7
9.721839259088736e-6,1.180361085539438e-6
2.4299554709669236e-5,2.8658873431227066e-6
7.157413437387165e-5,3.107291651234653e-6
0.0002439567275439637,-1.9185288181765032e-5
0.00024378945505001992,-1.9305642398333807e-5
7.155290179272611e-5,3.094664321527836e-6
2.4287290113966277e-5,2.8700454469589992e-6
9.722959436901223e-6,1.1788171960490108e-6
5.056268926977936e-6,2.1630365120155377e-7
3.5455816032794064e-6,-1.823030646018898e-7
3.1897667575448395e-6,-2.8574935630426394e-7
3.546818953833889e-6,-1.8297435111936516e-7
5.05516375066419e-6,2.169111261549235e-7
9.72445982497282e-6,1.1761864778150454e-6
2.429425747563609e-5,2.8683817144294337e-6
7.15320204741261e-5,3.1206118825905047e-6
0.00024372829104846064,-1.9221502267997414e-5
0.00024387119184640974,-1.928579750886555e-5
7.156393883705776e-5,3.0907738677848212e-6
2.430499256495509e-5,2.8647284535648215e-6
9.728350766064278e-6,1.1761217274613121e-6
5.054378737376309e-6,2.180599282446214e-7
3.5457240870426926e-6,-1.8193520151337482e-7
3.1903470971820797e-6,-2.860393322589704e-7
3.5457677804229867e-6,-1.8214476327888494e-7
5.055599156771843e-6,2.167502495562055e-7
9.7215222267051e-6,1.1798163479814251e-6
2.4281978798411374e-5,2.8754879960828355e-6
7.154872986128323e-5,3.0894145483166373e-6
0.00024385322449283473,-1.9314877744670226e-5
0.0002436613462141943,-1.9102581505505865e-5
7.154552361528775e-5,3.0963573563677627e-6
2.4296514210583224e-5,2.860931506313419e-6
9.716504798275988e-6,1.1806495602076361e-6
5.053710121165084e-6,2.1736243215313839e-7
3.5464511963859136e-6,-1.8291316559049947e-7
3.1898788399869083e-6,-2.8585750100730903e-7
3.5468453162858238e-6,-1.8284600934660895e-7
5.056125572635e-6,2.174014511492888e-7
9.723266127876573e-6,1.1793509908182478e-6
2.4308378309888853e-5,2.858783818735725e-6
7.161067951780157e-5,3.057486959584738e-6
0.00024378945504994944,-1.9305642398308002e-5
0.0002437219550450974,-1.906194468099089e-5
7.153632626572285e-5,3.102897223141972e-6
2.426642175358323e-5,2.883136581936915e-6
9.715782087322189e-6,1.1808719134003519e-6
5.054672772040331e-6,2.171166768977998e-7
3.545190014792943e-6,-1.8186898420005822e-7
3.189733868278876e-6,-2.8577182432714884e-7
3.5455549905235705e-6,-1.8167498670338886e-7
5.054210006365809e-6,2.1852852737916026e-7
9.72683209521201e-6,1.177994010809853e-6
2.4308384446251972e-5,2.8649819705903364e-6
7.155290179271224e-5,3.094664321525451e-6
0.000243871191846377,-1.9285797508861646e-5
0.00024390828194184849,-1.9359413394767462e-5
7.153380532595971e-5,3.1317057622086246e-6
2.4293341230915587e-5,2.8708334893605154e-6
9.72801848217659e-6,1.1776429808018404e-6
5.055938315573364e-6,2.1827855321713066e-7
3.5460715936727182e-6,-1.8191636640151922e-7
3.1893884003279718e-6,-2.849952823727117e-7
3.5448490993492815e-6,-1.8131746221789445e-7
5.0558166199970046e-6,2.1749970212326872e-7
9.724419006553213e-6,1.1798400721776438e-6
2.4287290113962157e-5,2.8700454469616013e-6
7.156393883704908e-5,3.0907738677911096e-6
0.00024366134621415635,-1.9102581505478543e-5
0.0002438709485439428,-1.917551902036463e-5
7.157368286539239e-5,3.0892439562314744e-6
2.4315642777441747e-5,2.8584257663079576e-6
9.728025474664776e-6,1.179284379354507e-6
5.055991849186019e-6,2.1787487059811428e-7
3.5460184743677566e-6,-1.8144961585488638e-7
3.1890471085915632e-6,-2.8498430317382487e-7
3.5463228035546076e-6,-1.822621846538086e-7
5.055557381605184e-6,2.182114077998662e-7
9.722959436892116e-6,1.1788171960483602e-6
2.430499256494273e-5,2.864728453563954e-6
7.154552361527625e-5,3.0963573563760026e-6
0.0002437219550450577,-1.9061944680972892e-5
0.00024354993624210036,-1.9006143023051316e-5
7.153769942370427e-5,3.085318587092798e-6
2.4288679015061106e-5,2.8704301718958034e-6
9.719495258098468e-6,1.1794637815121332e-6
5.05585111037544e-6,2.1766997203710552e-7
3.5458876796999085e-6,-1.8202779034624285e-7
3.1904919932802377e-6,-2.8633541152988003e-7
3.546094850179031e-6,-1.821933613059632e-7
5.0562689269722984e-6,2.1630365119765065e-7
9.728350766057122e-6,1.1761217274584932e-6
2.4296514210579104e-5,2.8609315063166715e-6
7.153632626570074e-5,3.102897223147827e-6
0.00024390828194178235,-1.935941339473732e-5
