re,im
6.168402022146448e-6,1.1147915724221691e-7
1.188244701332366e-5,7.91412914683768e-7
2.8382839829415836e-5,1.6344392376678625e-6
7.730969779103807e-5,4.684134500998905e-7
0.00024452611300805984,-1.7775844541196998e-5
0.00024433378887041,-1.8242966457592035e-5
7.738449219233637e-5,4.220876971736641e-7
2.8366759362718694e-5,1.6445925150293094e-6
1.18967053082781e-5,7.893403817780566e-7
6.163858846231114e-6,1.117371972801217e-7
4.20637399738198e-6,-2.2078747164452732e-7
3.726319722228413e-6,-3.118595280691798e-7
4.205758445991739e-6,-2.1981507356623638e-7
6.164702938351099e-6,1.1250523994170945e-7
1.1889273960672027e-5,7.898227512637742e-7
2.8341672952466408e-5,1.6587919800135562e-6
7.735030060535084e-5,4.747587612386091e-7
0.00024428643741962117,-1.7882288235294454e-5
0.0002444825218175417,-1.778229994812866e-5
7.735657730290188e-5,4.6942463555708913e-7
2.839359249257609e-5,1.6458642752394722e-6
1.1876759104118614e-5,7.938745747015225e-7
6.1684879631960805e-6,1.1097392521933203e-7
4.202175342350473e-6,-2.1719435335486315e-7
3.728987214282912e-6,-3.131785169950725e-7
4.204996300134897e-6,-2.190645222582832e-7
6.1689233175859885e-6,1.1203202993732495e-7
1.1881444966080953e-5,7.948278859270554e-7
2.8374934024183365e-5,1.650170007620787e-6
7.742376835774404e-5,4.001565890540161e-7
0.0002441359598649587,-1.7821974149239686e-5
0.00024425845263253,-1.786304373178763e-5
7.74563428756227e-5,3.9399860580872914e-7
2.834660581895452e-5,1.6429068280577903e-6
1.189463964434089e-5,7.834409119994792e-7
6.16490138679324e-6,1.1329402987612057e-7
4.208509229708867e-6,-2.2105500585047066e-7
3.7302551758782235e-6,-3.1411941333616376e-7
4.206985811270811e-6,-2.2053108353196384e-7
6.165024566597921e-6,1.1190438728588513e-7
1.1888541714159036e-5,7.890010888425125e-7
2.8385551969264478e-5,1.624614621303054e-6
7.734732791311047e-5,3.850781127258049e-7
0.0002443337888704156,-1.8242966457601142e-5
0.00024426273849789096,-1.7870281793628054e-5
7.724019991012373e-5,4.4667284020464236e-7
2.836885075516507e-5,1.6251496822107438e-6
1.1876198260911668e-5,7.937534362409317e-7
6.170471035628258e-6,1.0951973167835742e-7
4.206575034838844e-6,-2.2005221389075763e-7
3.7285882203079e-6,-3.133698841936358e-7
4.202745372770258e-6,-2.1844757010745786e-7
6.1638596272287766e-6,1.1370488400656853e-7
1.1884828988239799e-5,7.910613460135416e-7
2.8339714294208472e-5,1.6517668017838275e-6
7.738449219234634e-5,4.22087697171062e-7
0.00024448252181756384,-1.7782299948139934e-5
0.0002439269881973781,-1.7823310595322175e-5
7.744243138454055e-5,3.199089280013674e-7
2.836883079311049e-5,1.6394294969650138e-6
1.1902850248183324e-5,7.820366431611145e-7
6.1708267691904396e-6,1.1119904298295506e-7
4.205336027455608e-6,-2.1920803144957583e-7
3.7263530839090186e-6,-3.120326181982151e-7
4.202544260603841e-6,-2.1831857307478414e-7
6.1652371798138e-6,1.1221234796194267e-7
1.1874682376345359e-5,7.936035391726496e-7
2.836675936271631e-5,1.6445925150349473e-6
7.735657730290036e-5,4.6942463556207646e-7
0.00024425845263253954,-1.786304373179587e-5
0.00024394165671887645,-1.7833304465962293e-5
7.725286596970164e-5,4.744226165967567e-7
2.837204841364357e-5,1.632926078612559e-6
1.1882274739626617e-5,7.936370517921953e-7
6.162853749025997e-6,1.1427077463107595e-7
4.202381427472314e-6,-2.174081896646335e-7
3.725582191580314e-6,-3.1172319005083084e-7
4.205114281500026e-6,-2.1916511055639076e-7
6.165666620129139e-6,1.1284520597424838e-7
1.1896705308275714e-5,7.893403817793576e-7
2.8393592492575656e-5,1.6458642752388217e-6
7.745634287563072e-5,3.939986058011397e-7
0.00024426273849790484,-1.7870281793649087e-5
