re,im
3.8106720623195655e-6,-5.897279158587239e-7
5.724188747910234e-6,-1.669512715216353e-7
1.5966116539741036e-5,4.036717724436537e-6
0.00012025330724075157,2.035255407654979e-5
0.00012025417332111872,2.0347992187201742e-5
1.5970808633557817e-5,4.034888244786516e-6
5.72551038189803e-6,-1.670318399064983e-7
3.8110385109169434e-6,-5.894407663611847e-7
3.1275833191292315e-6,-5.780150669838953e-7
2.8433383998055593e-6,-5.513679411171379e-7
2.764605318084654e-6,-5.426854851641513e-7
2.8438801840085636e-6,-5.515521075501097e-7
3.1277924780130206e-6,-5.782530446622573e-7
3.80869864349191e-6,-5.888126349306352e-7
5.722554212257789e-6,-1.6634610475836295e-7
1.596391119836689e-5,4.037203607918207e-6
0.00012025673295179757,2.035288234496658e-5
0.0001202524066663995,2.034734056257704e-5
1.5967939267995824e-5,4.034766400442006e-6
5.728469406047435e-6,-1.6842584783230072e-7
3.8108525185480847e-6,-5.894619757565358e-7
3.1278770407010357e-6,-5.782749761273649e-7
2.8447270847445187e-6,-5.519455453389683e-7
2.765338809072003e-6,-5.429819599589523e-7
2.8448152320703288e-6,-5.519979512931105e-7
3.127826897693234e-6,-5.782551742996526e-7
3.8095929186855206e-6,-5.893659176226494e-7
5.723898469061316e-6,-1.6709533591616373e-7
1.59628578453501e-5,4.037264712593346e-6
0.00012024131227341794,2.0361545437958027e-5
0.00012024026785586984,2.0358258549569175e-5
1.596876711870243e-5,4.0344423527260455e-6
5.725003218567601e-6,-1.668362940526833e-7
3.8092870769028484e-6,-5.890513456873088e-7
3.1282799447460152e-6,-5.784872305952728e-7
2.8445644724602037e-6,-5.518781167688624e-7
2.7655232363195652e-6,-5.430910821682677e-7
2.8444427811946324e-6,-5.517761881390464e-7
3.128416171229451e-6,-5.785636087057063e-7
3.810356569794015e-6,-5.895210824222782e-7
5.72487361831563e-6,-1.6745194114891997e-7
1.5965212824270306e-5,4.036044096007892e-6
0.00012025417332109292,2.0347992187208898e-5
0.00012024813616357596,2.0347652739555102e-5
1.597108545839821e-5,4.03462330043295e-6
5.724123456955516e-6,-1.662433446096654e-7
3.8096727491849364e-6,-5.891646016956131e-7
3.127501118304959e-6,-5.781220481814505e-7
2.843987668618318e-6,-5.516662215619694e-7
2.7644128567632514e-6,-5.425770674314604e-7
2.8440526171230086e-6,-5.517100180193156e-7
3.127478591543687e-6,-5.780873441193438e-7
3.8094533019821224e-6,-5.891091174575324e-7
5.7243036301771275e-6,-1.6675196586198558e-7
1.5970808633548926e-5,4.034888244789335e-6
0.00012025240666637673,2.0347340562588316e-5
0.00012025483541910041,2.0342086926544755e-5
1.5972089518198358e-5,4.03405871973587e-6
5.725700328942018e-6,-1.6739640508185542e-7
3.809922881705752e-6,-5.893152225354154e-7
3.1278860877627466e-6,-5.783180925362456e-7
2.8438998980887583e-6,-5.51578934374292e-7
2.765040742476509e-6,-5.429349897150687e-7
2.844036428399036e-6,-5.516504229541048e-7
3.1278845756394207e-6,-5.783065778600972e-7
3.8098950049382345e-6,-5.89294175627926e-7
5.7255103818934765e-6,-1.6703183990476357e-7
1.5967939267992788e-5,4.0347664004430905e-6
0.00012024026785584945,2.035825854957503e-5
0.00012024643622272056,2.0352948199091033e-5
1.5963715020651543e-5,4.036677124015075e-6
5.72382891676727e-6,-1.6709503662562346e-7
3.809911446882178e-6,-5.893756929045788e-7
3.1277631631814254e-6,-5.782147739627139e-7
2.844650294253886e-6,-5.519598385362364e-7
2.765120253016588e-6,-5.428771247832555e-7
2.8447275527891756e-6,-5.519248380554242e-7
3.1286117943805924e-6,-5.785363812846507e-7
3.811038510920413e-6,-5.89440766356631e-7
5.728469406051555e-6,-1.6842584782449446e-7
1.5968767118700695e-5,4.034442352736237e-6
0.00012024813616355384,2.0347652739572883e-5
0.0001202501387299929,2.0353352660439994e-5
1.5963495364677577e-5,4.037181280368458e-6
5.724429484869897e-6,-1.6698425689583296e-7
3.809168556659099e-6,-5.889653672671788e-7
3.127804083927167e-6,-5.783118718944054e-7
2.8438243686852802e-6,-5.515509746737649e-7
2.764822224983563e-6,-5.427907794073109e-7
2.8441402096933584e-6,-5.517110706868174e-7
3.1275833191212084e-6,-5.78015066984329e-7
3.810852518543531e-6,-5.894619757567526e-7
5.725003218557626e-6,-1.6683629405029807e-7
1.597108545838585e-5,4.034623300435336e-6
0.00012025483541906485,2.0342086926555163e-5
0.00012025253953109444,2.0351631031522875e-5
1.5968832876146625e-5,4.034827650494562e-6
5.7239879315508155e-6,-1.6670085507233985e-7
3.8095910508567123e-6,-5.89285996118339e-7
3.127257542606286e-6,-5.780372899484663e-7
2.8438171400736907e-6,-5.516125239155966e-7
2.7645039809745097e-6,-5.42727436806615e-7
2.843338399803174e-6,-5.513679411171379e-7
3.127877040700385e-6,-5.78274976125847e-7
3.8092870768969937e-6,-5.890513456834057e-7
5.724123456951613e-6,-1.6624334460836436e-7
1.5972089518191852e-5,4.034058719738255e-6
0.00012024643622268174,2.0352948199103393e-5
0.00012024888669760216,2.035196454958782e-5
1.5965623443550854e-5,4.03674219851078e-6
5.7243886215847025e-6,-1.6707502502907694e-7
3.809701736126039e-6,-5.892211367018903e-7
3.1281029229631493e-6,-5.783865720844494e-7
2.844408537657807e-6,-5.518494328251872e-7
2.7646053180881234e-6,-5.426854851643681e-7
2.8447270847501566e-6,-5.51945545340703e-7
3.1282799447497015e-6,-5.784872305948392e-7
3.809672749189273e-6,-5.891646016960468e-7
5.7257003289426685e-6,-1.673964050801207e-7
1.596371502064005e-5,4.0366771240170265e-6
0.00012025013872996818,2.035335266045669e-5
0.00012025930610761663,2.034547277941952e-5
1.59669611445464e-5,4.036149312968253e-6
5.724302180617254e-6,-1.6686851494118402e-7
3.8101701876212986e-6,-5.89415189373825e-7
3.128260650834278e-6,-5.784307913658977e-7
2.843880184010515e-6,-5.515521075444719e-7
2.7653388090765566e-6,-5.429819599541818e-7
2.844564472461288e-6,-5.518781167632245e-7
3.1275011183082117e-6,-5.781220481751621e-7
3.8099228817077037e-6,-5.893152225282597e-7
5.723828916759464e-6,-1.670950366204193e-7
1.5963495364677794e-5,4.0371812803806015e-6
0.00012025253953106972,2.0351631031541523e-5
0.0001202425276253488,2.0358711740082287e-5
1.5964288961319538e-5,4.0369041507369325e-6
5.724688037704205e-6,-1.6743394055615014e-7
3.810672062324119e-6,-5.897279158645786e-7
3.12779247801237e-6,-5.78253044663992e-7
2.844815232072714e-6,-5.519979512944116e-7
2.7655232363208663e-6,-5.430910821689183e-7
2.8439876686191853e-6,-5.516662215637042e-7
3.1278860877644813e-6,-5.783180925371129e-7
3.8099114468717696e-6,-5.893756929063135e-7
5.724429484872933e-6,-1.6698425689149615e-7
1.5968832876139252e-5,4.034827650498899e-6
0.00012024888669756443,2.0351964549604733e-5
